,id,day,aggCodes,nObs,meanAge,sex,weight,neutered,sourceType,site,total_days
359,58,14,1,8,1.0018591,Female,30.5,On Site,Gift,Battersea,14
360,59,0,1,5,0.494246575,Male,6.5,On Site,Gift,Battersea,8
361,59,1,1,5,0.494246575,Male,6.5,On Site,Gift,Battersea,8
362,59,2,2,5,0.494246575,Male,6.5,On Site,Gift,Battersea,8
363,59,4,1,5,0.494246575,Male,6.5,On Site,Gift,Battersea,8
364,59,5,2,5,0.494246575,Male,6.5,On Site,Gift,Battersea,8
365,60,0,4,4,2.494841154,Female,3.2,Yes,Gift,Battersea,7
366,60,1,1,4,2.494841154,Female,3.2,Yes,Gift,Battersea,7
367,60,2,1,4,2.494841154,Female,3.2,Yes,Gift,Battersea,7
368,60,4,1,4,2.494841154,Female,3.2,Yes,Gift,Battersea,7
369,61,0,1,7,6.002511416,Male,52,Yes,Gift,Battersea,13
370,61,2,4,7,6.002511416,Male,52,Yes,Gift,Battersea,13
371,61,3,1,7,6.002511416,Male,52,Yes,Gift,Battersea,13
372,61,4,1,7,6.002511416,Male,52,Yes,Gift,Battersea,13
373,61,5,1,7,6.002511416,Male,52,Yes,Gift,Battersea,13
374,61,7,1,7,6.002511416,Male,52,Yes,Gift,Battersea,13
375,61,9,1,7,6.002511416,Male,52,Yes,Gift,Battersea,13
376,62,0,1,9,1.539641468,Male,23.05,On Site,Stray,Battersea,36
377,62,1,5,9,1.539641468,Male,23.05,On Site,Stray,Battersea,36
378,62,3,5,9,1.539641468,Male,23.05,On Site,Stray,Battersea,36
379,62,4,5,9,1.539641468,Male,23.05,On Site,Stray,Battersea,36
380,62,9,6,9,1.539641468,Male,23.05,On Site,Stray,Battersea,36
381,62,16,2,9,1.539641468,Male,23.05,On Site,Stray,Battersea,36
382,62,20,2,9,1.539641468,Male,23.05,On Site,Stray,Battersea,36
383,62,25,1,9,1.539641468,Male,23.05,On Site,Stray,Battersea,36
384,62,27,1,9,1.539641468,Male,23.05,On Site,Stray,Battersea,36
385,63,0,1,6,0.698672287,Male,4.75,On Site,Gift,Battersea,10
386,63,1,1,6,0.698672287,Male,4.75,On Site,Gift,Battersea,10
387,63,2,1,6,0.698672287,Male,4.75,On Site,Gift,Battersea,10
388,63,3,1,6,0.698672287,Male,4.75,On Site,Gift,Battersea,10
389,63,4,1,6,0.698672287,Male,4.75,On Site,Gift,Battersea,10
390,63,7,1,6,0.698672287,Male,4.75,On Site,Gift,Battersea,10
391,64,4,1,3,0.393041966,Female,15.6,On Site,Return,Battersea,7
392,64,5,5,3,0.393041966,Female,15.6,On Site,Return,Battersea,7
393,64,6,1,3,0.393041966,Female,15.6,On Site,Return,Battersea,7
394,65,0,5,5,5.848194271,Female,23,Yes,Return,Battersea,9
395,65,3,1,5,5.848194271,Female,23,Yes,Return,Battersea,9
396,65,6,1,5,5.848194271,Female,23,Yes,Return,Battersea,9
397,65,8,1,5,5.848194271,Female,23,Yes,Return,Battersea,9
398,65,9,1,5,5.848194271,Female,23,Yes,Return,Battersea,9
399,66,0,1,3,1.498287671,Male,22.3,No,Stray,Battersea,8
400,66,1,1,3,1.498287671,Male,22.3,No,Stray,Battersea,8
401,66,3,1,3,1.498287671,Male,22.3,No,Stray,Battersea,8
402,67,0,1,5,2.520547945,Female,24.2,On Site,Stray,Old Windsor,27
403,67,4,5,5,2.520547945,Female,24.2,On Site,Stray,Old Windsor,27
404,67,6,5,5,2.520547945,Female,24.2,On Site,Stray,Old Windsor,27
405,67,12,1,5,2.520547945,Female,24.2,On Site,Stray,Old Windsor,27
406,67,24,2,5,2.520547945,Female,24.2,On Site,Stray,Old Windsor,27
407,68,0,6,5,1.621624266,Female,12.5,On Site,Stray,Old Windsor,104
408,68,17,5,5,1.621624266,Female,12.5,On Site,Stray,Old Windsor,104
409,68,23,1,5,1.621624266,Female,12.5,On Site,Stray,Old Windsor,104
410,68,29,5,5,1.621624266,Female,12.5,On Site,Stray,Old Windsor,104
411,68,30,1,5,1.621624266,Female,12.5,On Site,Stray,Old Windsor,104
412,69,0,5,6,8.014780101,Male,51.5,No,Stray,Battersea,18
413,69,2,1,6,8.014780101,Male,51.5,No,Stray,Battersea,18
414,69,5,1,6,8.014780101,Male,51.5,No,Stray,Battersea,18
415,69,9,1,6,8.014780101,Male,51.5,No,Stray,Battersea,18
416,69,16,1,6,8.014780101,Male,51.5,No,Stray,Battersea,18
417,69,17,1,6,8.014780101,Male,51.5,No,Stray,Battersea,18
418,70,0,3,9,1.457222647,Male,35.35,On Site,Return,Battersea,9
419,70,1,5,9,1.457222647,Male,35.35,On Site,Return,Battersea,9
420,70,5,1,9,1.457222647,Male,35.35,On Site,Return,Battersea,9
421,70,8,1,9,1.457222647,Male,35.35,On Site,Return,Battersea,9
422,70,9,1,9,1.457222647,Male,35.35,On Site,Return,Battersea,9
423,70,12,1,9,1.457222647,Male,35.35,On Site,Return,Battersea,9
424,70,13,1,9,1.457222647,Male,35.35,On Site,Return,Battersea,9
425,70,14,1,9,1.457222647,Male,35.35,On Site,Return,Battersea,9
426,70,15,1,9,1.457222647,Male,35.35,On Site,Return,Battersea,9
427,71,0,1,1,5.993150685,Male,37.15,No,Stray,Battersea,0
428,72,0,1,3,11.55178082,Male,15.2,On Site,Stray,Old Windsor,53
429,72,11,1,3,11.55178082,Male,15.2,On Site,Stray,Old Windsor,53
430,72,20,1,3,11.55178082,Male,15.2,On Site,Stray,Old Windsor,53
431,73,0,1,4,2.534887788,Female,4.4,On Site,Stray,Old Windsor,26
432,73,6,4,4,2.534887788,Female,4.4,On Site,Stray,Old Windsor,26
433,73,7,1,4,2.534887788,Female,4.4,On Site,Stray,Old Windsor,26
434,73,20,1,4,2.534887788,Female,4.4,On Site,Stray,Old Windsor,26
435,74,0,2,9,1.458599696,Female,16.6,On Site,Return,Battersea,13
436,74,1,1,9,1.458599696,Female,16.6,On Site,Return,Battersea,13
437,74,2,2,9,1.458599696,Female,16.6,On Site,Return,Battersea,13
438,74,4,1,9,1.458599696,Female,16.6,On Site,Return,Battersea,13
439,74,6,1,9,1.458599696,Female,16.6,On Site,Return,Battersea,13
440,74,8,1,9,1.458599696,Female,16.6,On Site,Return,Battersea,13
441,74,15,2,9,1.458599696,Female,16.6,On Site,Return,Battersea,13
442,74,18,1,9,1.458599696,Female,16.6,On Site,Return,Battersea,13
443,74,20,1,9,1.458599696,Female,16.6,On Site,Return,Battersea,13
444,75,0,1,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
445,75,1,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
446,75,6,1,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
447,75,10,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
448,75,12,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
449,75,13,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
450,75,15,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
451,75,16,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
452,75,19,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
453,75,20,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
454,75,21,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
455,75,22,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
456,75,23,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
457,75,24,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
458,75,27,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
459,75,28,2,16,0.470187067,Female,9.6,On Site,Gift,Battersea,54
460,76,0,1,4,2.512736811,Female,8.5,Yes,Gift,Brands Hatch,14
461,76,1,3,4,2.512736811,Female,8.5,Yes,Gift,Brands Hatch,14
462,76,6,5,4,2.512736811,Female,8.5,Yes,Gift,Brands Hatch,14
463,76,10,1,4,2.512736811,Female,8.5,Yes,Gift,Brands Hatch,14
464,77,0,6,2,1.199315068,Male,35.4,No,Gift,Battersea,3
465,77,1,5,2,1.199315068,Male,35.4,No,Gift,Battersea,3
466,78,0,3,3,4.002607159,Female,17.25,No,Gift,Battersea,4
467,78,1,1,3,4.002607159,Female,17.25,No,Gift,Battersea,4
468,78,3,1,3,4.002607159,Female,17.25,No,Gift,Battersea,4
469,79,0,4,9,10.06736503,Female,3.5,Yes,Stray,Battersea,60
470,79,4,1,9,10.06736503,Female,3.5,Yes,Stray,Battersea,60
471,79,11,6,9,10.06736503,Female,3.5,Yes,Stray,Battersea,60
472,79,12,6,9,10.06736503,Female,3.5,Yes,Stray,Battersea,60
473,79,14,6,9,10.06736503,Female,3.5,Yes,Stray,Battersea,60
474,79,15,6,9,10.06736503,Female,3.5,Yes,Stray,Battersea,60
475,79,17,6,9,10.06736503,Female,3.5,Yes,Stray,Battersea,60
476,79,25,1,9,10.06736503,Female,3.5,Yes,Stray,Battersea,60
477,79,26,1,9,10.06736503,Female,3.5,Yes,Stray,Battersea,60
478,80,0,2,6,6.031453651,Male,19.45,On Site,Stray,Battersea,29
479,80,2,1,6,6.031453651,Male,19.45,On Site,Stray,Battersea,29
480,80,15,5,6,6.031453651,Male,19.45,On Site,Stray,Battersea,29
481,80,16,1,6,6.031453651,Male,19.45,On Site,Stray,Battersea,29
482,80,17,1,6,6.031453651,Male,19.45,On Site,Stray,Battersea,29
483,80,18,1,6,6.031453651,Male,19.45,On Site,Stray,Battersea,29
484,81,0,1,4,11.51948941,Male,7.9,Yes,Gift,Battersea,33
485,81,1,1,4,11.51948941,Male,7.9,Yes,Gift,Battersea,33
486,81,2,1,4,11.51948941,Male,7.9,Yes,Gift,Battersea,33
487,81,25,1,4,11.51948941,Male,7.9,Yes,Gift,Battersea,33
488,82,0,6,9,2.514996395,Female,19.45,No,Gift,Battersea,13
489,82,1,2,9,2.514996395,Female,19.45,No,Gift,Battersea,13
490,82,2,1,9,2.514996395,Female,19.45,No,Gift,Battersea,13
491,82,3,1,9,2.514996395,Female,19.45,No,Gift,Battersea,13
492,82,5,3,9,2.514996395,Female,19.45,No,Gift,Battersea,13
493,82,6,1,9,2.514996395,Female,19.45,No,Gift,Battersea,13
494,82,8,3,9,2.514996395,Female,19.45,No,Gift,Battersea,13
495,82,10,2,9,2.514996395,Female,19.45,No,Gift,Battersea,13
496,82,11,3,9,2.514996395,Female,19.45,No,Gift,Battersea,13
497,83,0,1,4,0.883384551,Male,15.8,On Site,Gift,Brands Hatch,294
498,83,1,2,4,0.883384551,Male,15.8,On Site,Gift,Brands Hatch,294
499,83,5,2,4,0.883384551,Male,15.8,On Site,Gift,Brands Hatch,294
500,83,21,1,4,0.883384551,Male,15.8,On Site,Gift,Brands Hatch,294
501,84,0,5,14,0.739061851,Male,4.85,No,Gift,Battersea,31
502,84,1,5,14,0.739061851,Male,4.85,No,Gift,Battersea,31
503,84,2,5,14,0.739061851,Male,4.85,No,Gift,Battersea,31
504,84,3,1,14,0.739061851,Male,4.85,No,Gift,Battersea,31
505,84,4,1,14,0.739061851,Male,4.85,No,Gift,Battersea,31
506,84,7,1,14,0.739061851,Male,4.85,No,Gift,Battersea,31
507,84,9,1,14,0.739061851,Male,4.85,No,Gift,Battersea,31
508,84,10,5,14,0.739061851,Male,4.85,No,Gift,Battersea,31
509,84,11,1,14,0.739061851,Male,4.85,No,Gift,Battersea,31
510,84,13,1,14,0.739061851,Male,4.85,No,Gift,Battersea,31
511,84,15,5,14,0.739061851,Male,4.85,No,Gift,Battersea,31
512,84,22,1,14,0.739061851,Male,4.85,No,Gift,Battersea,31
513,84,27,2,14,0.739061851,Male,4.85,No,Gift,Battersea,31
514,84,28,2,14,0.739061851,Male,4.85,No,Gift,Battersea,31
515,85,0,1,3,6.03611457,Female,7.5,On Site,Stray,Old Windsor,28
516,85,3,1,3,6.03611457,Female,7.5,On Site,Stray,Old Windsor,28
517,85,10,1,3,6.03611457,Female,7.5,On Site,Stray,Old Windsor,28
518,86,0,1,2,4.026587796,Male,20.5,No,Gift,Old Windsor,20
519,86,13,1,2,4.026587796,Male,20.5,No,Gift,Old Windsor,20
520,87,0,3,7,2.517808219,Male,40.05,Yes,Stray,Battersea,13
521,87,1,1,7,2.517808219,Male,40.05,Yes,Stray,Battersea,13
522,87,2,3,7,2.517808219,Male,40.05,Yes,Stray,Battersea,13
523,87,3,1,7,2.517808219,Male,40.05,Yes,Stray,Battersea,13
524,87,4,1,7,2.517808219,Male,40.05,Yes,Stray,Battersea,13
525,87,6,1,7,2.517808219,Male,40.05,Yes,Stray,Battersea,13
526,87,9,1,7,2.517808219,Male,40.05,Yes,Stray,Battersea,13
527,88,0,4,2,0.408023483,Female,6.95,On Site,Stray,Battersea,4
528,88,1,2,2,0.408023483,Female,6.95,On Site,Stray,Battersea,4
529,89,0,2,5,1.515236231,Male,30.1,No,Stray,Battersea,14
530,89,1,1,5,1.515236231,Male,30.1,No,Stray,Battersea,14
531,89,2,1,5,1.515236231,Male,30.1,No,Stray,Battersea,14
532,89,4,1,5,1.515236231,Male,30.1,No,Stray,Battersea,14
533,89,6,2,5,1.515236231,Male,30.1,No,Stray,Battersea,14
534,90,0,5,5,2.525813912,Female,6.8,Yes,Stray,Brands Hatch,17
535,90,3,1,5,2.525813912,Female,6.8,Yes,Stray,Brands Hatch,17
536,90,7,4,5,2.525813912,Female,6.8,Yes,Stray,Brands Hatch,17
537,90,10,1,5,2.525813912,Female,6.8,Yes,Stray,Brands Hatch,17
538,90,15,4,5,2.525813912,Female,6.8,Yes,Stray,Brands Hatch,17
539,91,0,2,6,0.426977169,Female,6.2,No,Stray,Brands Hatch,17
540,91,1,2,6,0.426977169,Female,6.2,No,Stray,Brands Hatch,17
541,91,4,3,6,0.426977169,Female,6.2,No,Stray,Brands Hatch,17
542,91,8,2,6,0.426977169,Female,6.2,No,Stray,Brands Hatch,17
543,91,10,1,6,0.426977169,Female,6.2,No,Stray,Brands Hatch,17
544,91,15,1,6,0.426977169,Female,6.2,No,Stray,Brands Hatch,17
545,92,0,1,3,0.728219178,Female,9,On Site,Stray,Old Windsor,16
546,92,5,1,3,0.728219178,Female,9,On Site,Stray,Old Windsor,16
547,92,6,1,3,0.728219178,Female,9,On Site,Stray,Old Windsor,16
548,93,0,1,4,2.607997583,Female,8.5,On Site,Stray,Old Windsor,85
549,93,3,1,4,2.607997583,Female,8.5,On Site,Stray,Old Windsor,85
550,93,5,1,4,2.607997583,Female,8.5,On Site,Stray,Old Windsor,85
551,93,14,1,4,2.607997583,Female,8.5,On Site,Stray,Old Windsor,85
552,94,0,1,4,2.544084682,Male,9,No,Stray,Old Windsor,32
553,94,3,1,4,2.544084682,Male,9,No,Stray,Old Windsor,32
554,94,5,1,4,2.544084682,Male,9,No,Stray,Old Windsor,32
555,94,14,3,4,2.544084682,Male,9,No,Stray,Old Windsor,32
556,95,0,1,8,8.700666227,Male,24,On Site,Return,Old Windsor,181
557,95,2,3,8,8.700666227,Male,24,On Site,Return,Old Windsor,181
558,95,3,1,8,8.700666227,Male,24,On Site,Return,Old Windsor,181
559,95,7,1,8,8.700666227,Male,24,On Site,Return,Old Windsor,181
560,95,15,1,8,8.700666227,Male,24,On Site,Return,Old Windsor,181
561,95,20,1,8,8.700666227,Male,24,On Site,Return,Old Windsor,181
562,95,21,1,8,8.700666227,Male,24,On Site,Return,Old Windsor,181
563,95,29,2,8,8.700666227,Male,24,On Site,Return,Old Windsor,181
564,96,2,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
565,96,9,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
566,96,10,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
567,96,13,4,15,8.623202253,Female,31,Yes,Gift,Battersea,107
568,96,14,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
569,96,16,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
570,96,17,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
571,96,18,2,15,8.623202253,Female,31,Yes,Gift,Battersea,107
572,96,19,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
573,96,20,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
574,96,21,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
575,96,22,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
576,96,25,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
577,96,27,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
578,96,28,1,15,8.623202253,Female,31,Yes,Gift,Battersea,107
579,97,1,6,9,0.738082192,Female,25.5,On Site,Gift,Battersea,28
580,97,2,5,9,0.738082192,Female,25.5,On Site,Gift,Battersea,28
581,97,3,5,9,0.738082192,Female,25.5,On Site,Gift,Battersea,28
582,97,5,1,9,0.738082192,Female,25.5,On Site,Gift,Battersea,28
583,97,10,1,9,0.738082192,Female,25.5,On Site,Gift,Battersea,28
584,97,11,5,9,0.738082192,Female,25.5,On Site,Gift,Battersea,28
585,97,12,5,9,0.738082192,Female,25.5,On Site,Gift,Battersea,28
586,97,16,1,9,0.738082192,Female,25.5,On Site,Gift,Battersea,28
587,97,27,1,9,0.738082192,Female,25.5,On Site,Gift,Battersea,28
588,98,0,1,2,2.523864456,Male,22.5,No,Stray,Old Windsor,10
589,98,6,1,2,2.523864456,Male,22.5,No,Stray,Old Windsor,10
590,99,0,5,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
591,99,1,4,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
592,99,2,5,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
593,99,7,1,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
594,99,11,4,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
595,99,12,5,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
596,99,13,5,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
597,99,14,1,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
598,99,16,1,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
599,99,18,5,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
600,99,21,6,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
601,99,22,1,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
602,99,24,5,13,1.605459742,Female,19.1,On Site,Stray,Old Windsor,83
603,100,0,2,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
604,100,1,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
605,100,2,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
606,100,3,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
607,100,4,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
608,100,5,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
609,100,7,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
610,100,8,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
611,100,9,2,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
612,100,15,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
613,100,17,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
614,100,18,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
615,100,19,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
616,100,29,1,14,1.748800042,Female,38.5,On Site,Return,Old Windsor,42
617,101,0,5,5,4.053681507,Female,26.7,No,Gift,Brands Hatch,34
618,101,1,4,5,4.053681507,Female,26.7,No,Gift,Brands Hatch,34
619,101,3,5,5,4.053681507,Female,26.7,No,Gift,Brands Hatch,34
620,101,14,1,5,4.053681507,Female,26.7,No,Gift,Brands Hatch,34
621,101,26,2,5,4.053681507,Female,26.7,No,Gift,Brands Hatch,34
622,102,0,2,4,1.528934862,Male,15.5,On Site,Stray,Battersea,16
623,102,1,2,4,1.528934862,Male,15.5,On Site,Stray,Battersea,16
624,102,10,1,4,1.528934862,Male,15.5,On Site,Stray,Battersea,16
625,102,15,1,4,1.528934862,Male,15.5,On Site,Stray,Battersea,16
626,103,6,1,4,2.595556579,Female,18.5,On Site,Stray,Old Windsor,75
627,103,8,1,4,2.595556579,Female,18.5,On Site,Stray,Old Windsor,75
628,103,15,1,4,2.595556579,Female,18.5,On Site,Stray,Old Windsor,75
629,103,30,1,4,2.595556579,Female,18.5,On Site,Stray,Old Windsor,75
630,104,0,4,3,2.698022809,Female,20,On Site,Return,Old Windsor,189
631,104,2,1,3,2.698022809,Female,20,On Site,Return,Old Windsor,189
632,104,25,1,3,2.698022809,Female,20,On Site,Return,Old Windsor,189
633,105,0,2,5,1.526167896,Male,13.6,No,Gift,Brands Hatch,15
634,105,1,1,5,1.526167896,Male,13.6,No,Gift,Brands Hatch,15
635,105,3,5,5,1.526167896,Male,13.6,No,Gift,Brands Hatch,15
636,105,9,1,5,1.526167896,Male,13.6,No,Gift,Brands Hatch,15
637,105,14,1,5,1.526167896,Male,13.6,No,Gift,Brands Hatch,15
638,106,0,1,8,8.523744292,Female,10,Yes,Gift,Battersea,15
639,106,1,1,8,8.523744292,Female,10,Yes,Gift,Battersea,15
640,106,2,1,8,8.523744292,Female,10,Yes,Gift,Battersea,15
641,106,3,1,8,8.523744292,Female,10,Yes,Gift,Battersea,15
642,106,6,1,8,8.523744292,Female,10,Yes,Gift,Battersea,15
643,106,7,1,8,8.523744292,Female,10,Yes,Gift,Battersea,15
644,106,9,1,8,8.523744292,Female,10,Yes,Gift,Battersea,15
645,106,15,1,8,8.523744292,Female,10,Yes,Gift,Battersea,15
646,107,1,1,9,0.785227558,Female,18,On Site,Stray,Old Windsor,71
647,107,6,1,9,0.785227558,Female,18,On Site,Stray,Old Windsor,71
648,107,12,4,9,0.785227558,Female,18,On Site,Stray,Old Windsor,71
649,107,16,1,9,0.785227558,Female,18,On Site,Stray,Old Windsor,71
650,107,17,1,9,0.785227558,Female,18,On Site,Stray,Old Windsor,71
651,107,18,1,9,0.785227558,Female,18,On Site,Stray,Old Windsor,71
652,107,23,1,9,0.785227558,Female,18,On Site,Stray,Old Windsor,71
653,107,25,2,9,0.785227558,Female,18,On Site,Stray,Old Windsor,71
654,107,27,1,9,0.785227558,Female,18,On Site,Stray,Old Windsor,71
655,108,0,5,2,0.42288477,Male,6.7,On Site,Gift,Old Windsor,17
656,108,14,1,2,0.42288477,Male,6.7,On Site,Gift,Old Windsor,17
657,109,0,1,8,4.029066781,Female,7.15,On Site,Stray,Battersea,14
658,109,1,1,8,4.029066781,Female,7.15,On Site,Stray,Battersea,14
659,109,2,1,8,4.029066781,Female,7.15,On Site,Stray,Battersea,14
660,109,3,1,8,4.029066781,Female,7.15,On Site,Stray,Battersea,14
661,109,6,1,8,4.029066781,Female,7.15,On Site,Stray,Battersea,14
662,109,8,1,8,4.029066781,Female,7.15,On Site,Stray,Battersea,14
663,109,10,1,8,4.029066781,Female,7.15,On Site,Stray,Battersea,14
664,109,11,1,8,4.029066781,Female,7.15,On Site,Stray,Battersea,14
665,110,1,1,3,1.52221851,Male,27.2,No,Stray,Battersea,8
666,110,2,4,3,1.52221851,Male,27.2,No,Stray,Battersea,8
667,110,7,5,3,1.52221851,Male,27.2,No,Stray,Battersea,8
668,111,1,1,3,11.52279452,Male,13,No,Stray,Battersea,9
669,111,2,1,3,11.52279452,Male,13,No,Stray,Battersea,9
670,111,6,1,3,11.52279452,Male,13,No,Stray,Battersea,9
671,112,0,1,2,4.030663857,Female,32.8,No,Stray,Old Windsor,15
672,112,9,1,2,4.030663857,Female,32.8,No,Stray,Old Windsor,15
673,113,0,3,5,4.054656472,Female,20.6,On Site,Stray,Battersea,34
674,113,1,1,5,4.054656472,Female,20.6,On Site,Stray,Battersea,34
675,113,2,1,5,4.054656472,Female,20.6,On Site,Stray,Battersea,34
676,113,6,1,5,4.054656472,Female,20.6,On Site,Stray,Battersea,34
677,113,18,4,5,4.054656472,Female,20.6,On Site,Stray,Battersea,34
678,114,0,1,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
679,114,1,1,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
680,114,2,1,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
681,114,8,1,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
682,114,11,1,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
683,114,15,2,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
684,114,16,2,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
685,114,19,1,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
686,114,20,1,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
687,114,22,1,10,1.553044696,Male,20.55,On Site,Stray,Battersea,34
688,115,0,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
689,115,2,5,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
690,115,3,3,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
691,115,5,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
692,115,6,3,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
693,115,9,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
694,115,10,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
695,115,11,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
696,115,12,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
697,115,13,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
698,115,15,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
699,115,19,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
700,115,20,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
701,115,23,1,14,11.55523512,Male,12.6,On Site,Gift,Battersea,40
702,116,0,6,8,2.536942814,Male,20,No,Stray,Battersea,15
703,116,5,5,8,2.536942814,Male,20,No,Stray,Battersea,15
704,116,6,5,8,2.536942814,Male,20,No,Stray,Battersea,15
705,116,8,5,8,2.536942814,Male,20,No,Stray,Battersea,15
706,116,10,1,8,2.536942814,Male,20,No,Stray,Battersea,15
707,116,11,5,8,2.536942814,Male,20,No,Stray,Battersea,15
708,116,12,1,8,2.536942814,Male,20,No,Stray,Battersea,15
709,116,14,2,8,2.536942814,Male,20,No,Stray,Battersea,15
710,117,0,2,2,2.519178082,Male,27.8,No,Stray,Battersea,3
711,117,2,2,2,2.519178082,Male,27.8,No,Stray,Battersea,3
712,118,0,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
713,118,1,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
714,118,3,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
715,118,4,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
716,118,5,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
717,118,6,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
718,118,8,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
719,118,10,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
720,118,11,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
721,118,13,1,22,11.13373679,Male,44.7,On Site,Gift,Battersea,93
